no,experimentType,userNumber,blockNumber,trialId,constNr,constStr,copyOfTrial,trialRep,currTravel,travelsNumber,amplitudeMM,amplitudePx,directionDegree,rect1_PressIn,rect1_ReleaseIn,rect2_PressIn,rect2_ReleaseIn,HIT,isRepetitionOfMistake,toBeRepeatedTrial,rect1_X,rect1_Y,rect1_WidthMM,rect1_HeightMM,rect1_WidthPx,rect1_HeightPx,rect2_X,rect2_Y,rect2_WidthMM,rect2_HeightMM,rect2_WidthPx,rect2_HeightPx,rect1_Press_coord_X,rect1_Press_coord_Y,rect1_Release_coord_X,rect1_Release_coord_Y,rect2_Press_coord_X,rect2_Press_coord_Y,rect2_Release_coord_X,rect2_Release_coord_Y,rect1_Press_timeT1,rect1_Release_timeT2,rect2_Press_timeT3,rect2_Release_timeT4,T2_T1_rect1_Release_rect1_Press_ms,T3_T1_rect2_Press_rect1_Press_ms,T4_T1_rect2_Release_rect1_Press_ms,T3_T2_rect2_Press_rect1_Release_ms,T4_T2_rect2_Release_rect1_Release_ms,T4_T3_rect2_Release_rect2_Press_ms,D2_D1_rect1_Release_rect1_Press_px,D3_D1_rect2_Press_rect1_Press_px,D4_D1_rect2_Release_rect1_Press_px,D3_D2_rect2_Press_rect1_Release_px,D4_D2_rect2_Release_rect1_Release_px,D4_D3_rect2_Release_rect2_Press_px,device
53,discrete,6,1,27,5,W_18_H_12_D_60_Amp_120,25,2,,,120,379.79128085429545,60,true,true,true,true,true,false,false,964.3388368443709,172.36641443564042,10,10,31.64927340452462,31.64927340452462,1141.5747679097087,498.11038445083835,18,12,56.96869212814432,37.979128085429544,985,201,985,201,1176,514,1176,514,20.04 T 23:06:02.312,20.04 T 23:06:02.392,20.04 T 23:06:03.412,20.04 T 23:06:03.443,0000080,0001100,0001131,0001020,0001051,0000031,0,366.67424234598207,366.67424234598207,366.67424234598207,366.67424234598207,0,mouse
54,discrete,6,1,123,21,W_14_H_10_D_300_Amp_72,121,2,,,72,227.87476851257728,300,true,true,true,true,true,false,false,458.5404781937483,577.8154699484094,10,10,31.64927340452462,31.64927340452462,566.1480077691319,380.47013153501916,14,10,44.308982766334466,31.64927340452462,476,593,476,593,569,403,569,403,20.04 T 23:06:04.662,20.04 T 23:06:04.710,20.04 T 23:06:05.395,20.04 T 23:06:05.459,0000048,0000733,0000797,0000685,0000749,0000064,0,211.53959440256097,211.53959440256097,211.53959440256097,211.53959440256097,0,mouse
55,discrete,6,1,52,9,W_14_H_10_D_120_Amp_72,49,3,,,72,227.87476851257728,120,true,true,true,true,true,false,false,883.3149107519228,714.6313105334987,10,10,31.64927340452462,31.64927340452462,763.0476718147291,911.9766489468889,14,10,44.308982766334466,31.64927340452462,893,732,894,732,779,924,779,924,20.04 T 23:06:07.063,20.04 T 23:06:07.127,20.04 T 23:06:08.062,20.04 T 23:06:08.126,0000064,0000999,0001063,0000935,0000999,0000064,1,223.29352879114074,223.29352879114074,223.80571931923456,223.80571931923456,0,mouse
56,discrete,6,1,75,13,W_6_H_4_D_180_Amp_409,73,2,,,409,1294.455282245057,180,true,true,true,true,true,false,false,1509.1013545537323,769.8324686837389,10,10,31.64927340452462,31.64927340452462,220.97592698958013,779.3272507050964,6,4,18.989564042714772,12.659709361809847,1515,788,1515,788,230,791,230,791,20.04 T 23:06:09.595,20.04 T 23:06:09.676,20.04 T 23:06:11.162,20.04 T 23:06:11.224,0000081,0001567,0001629,0001486,0001548,0000062,0,1285.0035019407535,1285.0035019407535,1285.0035019407535,1285.0035019407535,0,mouse
57,discrete,6,1,72,12,W_4_H_9_D_165_Amp_210,67,5,,,210,664.6347414950171,165,true,true,true,true,true,false,false,891.4575565953894,746.5662108870431,10,10,31.64927340452462,31.64927340452462,258.96447675775113,920.1688036929705,4,9,12.659709361809847,28.48434606407216,899,763,899,763,270,942,270,942,20.04 T 23:06:12.509,20.04 T 23:06:12.576,20.04 T 23:06:13.628,20.04 T 23:06:13.709,0000067,0001119,0001200,0001052,0001133,0000081,0,653.974005599611,653.974005599611,653.974005599611,653.974005599611,0,mouse
58,discrete,6,1,78,13,W_6_H_4_D_180_Amp_409,73,5,,,409,1294.455282245057,180,true,true,true,true,true,false,false,1504.0130760743448,611.9817375001818,10,10,31.64927340452462,31.64927340452462,215.88764851019258,621.4765195215393,6,4,18.989564042714772,12.659709361809847,1508,626,1508,626,221,630,221,630,20.04 T 23:06:15.263,20.04 T 23:06:15.343,20.04 T 23:06:16.712,20.04 T 23:06:16.759,0000080,0001449,0001496,0001369,0001416,0000047,0,1287.006215991205,1287.006215991205,1287.006215991205,1287.006215991205,0,mouse
59,discrete,6,1,143,24,W_4_H_9_D_345_Amp_210,139,4,,,210,664.6347414950171,345,true,true,true,true,true,false,false,419.0654052553361,310.16035607317235,10,10,31.64927340452462,31.64927340452462,1070.5480491356893,139.72269060769756,4,9,12.659709361809847,28.48434606407216,438,339,438,339,1079,158,1079,158,20.04 T 23:06:17.867,20.04 T 23:06:17.961,20.04 T 23:06:19.566,20.04 T 23:06:19.642,0000094,0001699,0001775,0001605,0001681,0000076,0,666.0645614353011,666.0645614353011,666.0645614353011,666.0645614353011,0,mouse
60,discrete,6,1,108,18,W_22_H_5_D_255_Amp_87,103,5,,,87,275.3486786193642,255,true,true,false,false,false,false,false,1834.008241632104,421.1549576938887,10,10,31.64927340452462,31.64927340452462,1743.7531955188845,163.1008761320074,22,5,69.62840148995416,15.82463670226231,1854,433,1853,430,1789,179,1789,179,20.04 T 23:06:21.662,20.04 T 23:06:21.726,20.04 T 23:06:22.511,20.04 T 23:06:22.559,0000064,0000849,0000897,0000785,0000833,0000048,3.1622776601683795,262.1850491542186,262.1850491542186,259.0308861892728,259.0308861892728,0,mouse
61,discrete,6,1,109,19,W_15_H_20_D_270_Amp_231,109,0,,,231,731.0982156445186,270,true,true,false,false,false,false,true,1386.560071181427,937.8980041368377,10,10,31.64927340452462,31.64927340452462,1378.6477528302955,190.97515179005674,15,20,47.47391010678693,63.29854680904924,1407,952,1407,952,1407,952,1407,952,20.04 T 23:06:24.211,20.04 T 23:06:24.258,20.04 T 23:06:24.327,20.04 T 23:06:24.344,0000047,0000116,0000133,0000069,0000086,0000017,0,0,0,0,0,0,mouse
62,discrete,6,1,65,11,W_5_H_10_D_150_Amp_400,61,4,,,400,1265.9709361809848,150,true,true,true,true,true,false,false,1746.140320544515,70.5555382362583,10,10,31.64927340452462,31.64927340452462,657.6896477101449,703.5410063267507,5,10,15.82463670226231,31.64927340452462,1755,88,1755,88,661,716,661,716,20.04 T 23:06:26.329,20.04 T 23:06:26.410,20.04 T 23:06:28.295,20.04 T 23:06:28.359,0000081,0001966,0002030,0001885,0001949,0000064,0,1261.4356899977106,1261.4356899977106,1261.4356899977106,1261.4356899977106,0,mouse
